country_code,country_name,region,income_group,group,developed,population,log_y0_pre_crisis,log_y0_recuperation,log_y0_stability,log_y0_recent,log_y0_full,growth_pre_crisis,growth_recuperation,growth_stability,growth_recent,growth_full,gdp_pc_2004,gdp_pc_2005,gdp_pc_2006,gdp_pc_2007,gdp_pc_2008,gdp_pc_2009,gdp_pc_2010,gdp_pc_2011,gdp_pc_2012,gdp_pc_2013,gdp_pc_2014,gdp_pc_2015,gdp_pc_2016,gdp_pc_2017,gdp_pc_2018,gdp_pc_2019,gdp_pc_2020,gdp_pc_2021,gdp_pc_2022,gdp_pc_2023,gdp_pc_2024
KHM,Cambodia,East Asia & Pacific,Lower middle income,Emerging,0,17638801,6.6539555149941485,6.994460137222709,7.227150803535258,7.541303053228362,6.6539555149941485,8.512615555714,4.653813326250982,6.283044993862093,2.4567890606536396,5.1737744093671605,775.847139030978,866.340290123209,947.065220050691,1030.23117620792,1090.57475806147,1117.25834194514,1155.85236856699,1221.38839852454,1295.25271477893,1376.29557595926,1464.53115866927,1547.32010444393,1645.46671578126,1753.93530504662,1884.28374817086,2008.32094006706,1908.63427518336,1938.76436741728,2011.27433313262,2085.05748462122,2183.55682401667
CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,Emerging,0,29123744,7.1481438907788375,7.1662830494786025,7.205793340346184,7.286889895570244,7.1481438907788375,0.4534789674941305,0.7902058173516274,1.6219311044811981,0.22335418043672436,0.760736278088051,1271.74326874167,1264.74345218659,1277.32990712342,1295.73067471287,1295.02211276052,1290.89961351149,1290.9013745759,1297.3064962694,1319.66961634054,1347.2130636706,1381.81938454907,1415.00009710569,1435.61830727839,1444.90682916573,1461.01969999317,1470.31785276187,1434.51913723409,1443.57600237663,1458.66180431693,1468.17837007337,1480.73097431993
CAN,Canada,North America,High income,Developed,1,41262329,10.599351016313625,10.647033388135789,10.665489245389708,10.712357621426529,10.599351016313625,1.1920592955541227,0.3691171450783749,0.9373675207364143,0.057056020912577686,0.5821498318382956,40108.7990262916,41006.264144024,41663.5541588166,42106.9147186165,42067.610977795,40376.4559330928,41164.3812486578,42043.6842044008,42320.6856530018,42851.2135876232,43643.2794910996,43594.2379080706,43551.3863558236,44339.4332217878,44907.3887994469,45100.336805859,42366.1710935265,44639.2381171993,45883.0058941892,45495.5100892605,45061.3864587285
CAF,Central African Republic,Sub-Saharan Africa ,Low income,Emerging,0,5330690,6.07264175200434,6.10994426643731,5.857422085878639,5.978936435657613,6.07264175200434,0.9325628608242549,-5.050443611173413,2.430286995579485,-0.21579822922577732,-0.5332660505013649,433.825227770233,427.968043155237,439.294330902768,450.762785401893,450.313616886022,492.215398914836,519.141456408484,532.38295493852,553.729578314912,349.821171688973,351.561554911625,366.322853938121,376.858254120398,387.35795131742,395.020015455909,401.82582161435,398.834274122139,396.020622931961,398.91539795642,397.467795750451,389.938307964229
TCD,Chad,Sub-Saharan Africa ,Low income,Emerging,0,20299123,6.739949612420639,6.8201116381207445,6.916335477860363,6.801099251183,6.739949612420639,2.0040506425026217,1.9244767947923815,-2.304724533547263,-0.8138271778860631,0.06160004044598476,845.518131165737,952.871910087319,914.21066458867,920.35281567764,916.08727463451,871.485311278207,956.953018707396,965.286963559567,1016.42152061942,1008.61711428961,993.321157706456,993.990730610869,923.565872051196,879.075895464417,898.834794005046,917.203710060136,884.980541934939,857.52763057976,862.602128172536,856.985507283698,855.999353179333
CHL,Chile,Latin America & Caribbean ,High income,Developed,1,19764771,9.173922704414691,9.337509637549179,9.48666314331262,9.529739611195893,9.173922704414691,4.089673328362162,2.983070115268862,0.8615293576654469,1.003267186949867,2.0800646899909703,9642.37478651228,10104.4208391373,10611.6144012877,11051.3450717678,11356.0922105983,11116.4093443103,11649.2897090856,12252.8441074615,12882.834417927,13182.7329619856,13285.9540361192,13433.9202987032,13505.097711133,13473.3458532934,13763.0068844795,13631.9284885172,12680.7761524378,14056.251601955,14275.4094646211,14294.7106635595,14616.9287938028
CHN,China,East Asia & Pacific,Upper middle income,Emerging,0,1408975000,8.048121751202745,8.478731921413216,8.881549780556604,9.18999264451763,8.048121751202745,10.765254255261787,8.056357182867758,6.168857279220532,4.863873302216254,7.168516457239306,3127.91444892337,3465.72767067642,3883.27464370816,4409.69709445986,4811.34486346262,5237.78809982377,5764.65012366375,6275.71634288814,6723.09003744607,7197.937319496,7686.37369520403,8175.33285077393,8679.22528805041,9221.35045639842,9798.57890566402,10356.2924890582,10573.3794064211,11469.3174514512,11830.298767861,12483.9791101249,13119.1076099516
COL,Colombia,Latin America & Caribbean ,Upper middle income,Emerging,0,52886363,8.369137611599138,8.526860684740482,8.684537467094968,8.75676842867108,8.369137611599138,3.94307682853361,3.1535356470897122,1.4446192315222495,1.2911409782682022,2.3254963788401737,4311.91591255233,4457.27537460443,4694.03442939175,4947.25260813108,5048.57187245249,5046.97121757727,5214.24547620131,5517.1011086899,5675.75617978305,5910.80592301166,6121.83982019825,6248.51490534512,6316.07067782542,6309.67745292518,6353.5464285392,6439.96359812647,5891.95523215403,6457.16921807086,6856.72590505374,6837.37392084534,6865.31283944628
COD,"Congo, Dem. Rep.",Sub-Saharan Africa ,Low income,Emerging,0,109276265,5.833976839035763,5.9754381016955405,6.1410190710467045,6.205188080464555,5.833976839035763,3.536531566494414,3.311619387023294,1.2833801883569946,1.86981460172018,2.4170005876600085,341.714925752766,351.708486411683,358.454382275579,377.62283005586,393.640517898615,383.726254541217,403.722373878525,389.119308449762,408.966232816288,464.526715460494,481.830241883776,495.826633014883,480.461377880475,482.854682128541,495.312105711027,482.524295129472,470.852950000929,485.160805929784,513.512704372167,539.45912637913,554.117609962628
COG,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,Emerging,0,6332961,7.6299193817256485,7.631217431546138,7.779323732351909,7.5548355041327,7.6299193817256485,0.03245124551223987,2.962126016115417,-4.489764564384183,-2.220387325239255,-1.0415355855365207,2058.88402946896,2140.03686200251,2226.0233547376,2004.10103961966,2061.55829880574,2211.31572382028,2332.28508055953,2307.49384399715,2467.06102906839,2390.65754938662,2488.68118548992,2439.35189403696,2174.19310251224,2003.27121075187,1909.9560382117,1885.51080877731,1725.51040049963,1701.79060456872,1686.00234391385,1677.08549205924,1671.7266018229
CRI,Costa Rica,Latin America & Caribbean ,High income,Developed,1,5129910,9.041392488708512,9.220776647630187,9.319297354028341,9.450050282876473,9.041392488708512,4.484603973041892,1.9704141279630902,2.615058576962647,2.8212775958866185,2.8896722496057987,8445.52917577429,8655.33967667373,9160.29437313379,9779.51150221827,10104.9092352005,9883.67568633785,10285.0856777667,10612.4694960426,11001.5193084396,11151.1437937744,11422.6735972442,11714.7106121672,12084.4351419988,12468.5654849336,12708.8042828359,12944.013449341,12322.2359458534,13267.2549508035,13931.8461614764,14531.5005137466,15052.9149924743
CIV,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,Emerging,0,31934230,7.280604540554495,7.282505007965388,7.397761961436249,7.607541907538331,7.280604540554495,0.047511685272330295,2.3051390694172027,4.195598922041647,2.897863197277878,2.504045794102543,1451.86547141894,1431.73320203111,1437.77453798586,1420.1738958245,1454.62731800082,1473.9183699329,1540.52927270246,1426.46463864534,1503.43433046682,1632.32712787006,1742.53693001178,1814.71855088017,1889.27777949938,1972.81431788947,2013.32307598499,2093.09994335779,2055.08483996432,2146.46047529012,2227.08197820584,2315.36434710324,2395.65916961845
HRV,Croatia,Europe & Central Asia,High income,Developed,1,3866200,9.311011376440927,9.47043393506152,9.379108447129262,9.551164535233514,9.311011376440927,3.9855639655148316,-1.8265097586451673,3.441121762085067,3.98060983976622,2.3949487458928074,11059.1274155158,11522.944604729,12104.2947219361,12718.2002498979,12970.5143712302,12099.7045228367,11965.1414956676,11993.1337166457,11780.5853491253,11838.4554388595,11862.7815706266,12283.8750299177,12848.473748279,13485.3711360576,14061.0597402919,14641.8735578488,13545.7402289427,15395.2861605128,16618.3333786183,17225.4504515697,17854.3262648378
CUB,Cuba,Latin America & Caribbean ,Upper middle income,Emerging,0,10979783,8.448954611389995,8.774789967677503,8.896700292688333,9.002138539575917,8.448954611389995,8.145883907187665,2.438206500216632,2.108764937751664,-1.590337403072188,2.2888184200079507,4670.18802138025,5182.35283601732,5799.41163668615,6215.76603727772,6469.08507847668,6561.25305093006,6716.49048497058,6902.16397571139,7109.24834185635,7307.82004410741,7392.48324633027,7727.91997207998,7774.0698462623,7927.27769431767,8120.43123558256,8124.75282059108,7252.28811179844,7379.04275283674,7552.33152218842,7433.42885399674,7381.39774048869
CYP,Cyprus,Europe & Central Asia,High income,Developed,1,1358282,10.118584283608284,10.22009277223239,10.03063588477268,10.202198306568011,10.118584283608284,2.5377122156026464,-3.7891377491942038,3.4312484359066056,3.2448361334783726,1.3915209548421414,24799.63671875,25631.35546875,26395.490234375,27156.806640625,27449.212890625,26183.673828125,26090.037109375,25538.76953125,24285.484375,22711.708984375,22373.56640625,23088.4296875,24477.974609375,25665.990234375,26962.392578125,28167.146484375,26895.671875,29517.05859375,31505.2109375,32022.01953125,32757.541015625
CZE,Czechia,Europe & Central Asia,High income,Developed,1,10905028,9.56518798732511,9.7521207377691,9.72673729898426,9.890231555051948,9.56518798732511,4.673318761099727,-0.5076687756968136,3.2698851213537603,0.5910543383767949,1.8025341401472208,14259.63342798,15147.7214417611,16107.3042502688,16892.542854974,17190.6470333289,16272.8084766719,16665.9317825137,16926.2846674435,16772.3539223328,16759.7808635642,17118.0425571578,17931.5987670768,18359.0978103904,19257.6930680911,19736.6295261285,20360.0599221814,19233.1469549829,20373.8783043424,20627.348651011,20272.5874017334,20449.1135911311
DNK,Denmark,Europe & Central Asia,High income,Developed,1,5976992,10.83872377073826,10.888791802611369,10.858429430246288,10.939427547508824,10.83872377073826,1.2517007968276945,-0.6072474473016263,1.6199623452507452,1.2578513192350158,0.8808742796233231,50956.3045398814,52015.1841169021,53823.1590295482,54113.9771471341,53572.5346568185,50635.9118061988,51209.4492757775,51667.5313210425,51470.689845427,51970.3909324806,52368.3625969272,53094.0133607574,54300.2039621991,55601.0145717787,56355.0733084714,57114.6227336347,55934.5555945523,59312.8158043771,59108.7449374068,59026.9843650999,60772.8624276041
DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,Emerging,0,11427557,8.345695352172381,8.577144956264481,8.711942864856029,8.964274338056054,8.345695352172381,5.7862401023025045,2.69595817183095,5.04662946400047,2.6541606725540228,3.889143131184562,4212.01044121773,4549.24957008857,4904.71715839398,5204.78500652254,5308.92664966814,5294.64953374426,5666.45633430206,5773.57403459156,5860.29893321013,6075.03399972737,6430.27811051339,6800.95309395474,7177.75376475488,7379.39978067137,7818.70593240469,8117.04639185786,7395.8734262396,8344.90510312395,8698.13592094395,8809.96335385949,9168.45418897141
ECU,Ecuador,Latin America & Caribbean ,Upper middle income,Emerging,0,18135478,8.396208401073688,8.505100802337594,8.681575078092347,8.709975776667743,8.396208401073688,2.722310031597642,3.529485515095081,0.5680139715079167,-0.1917290382884065,1.511318166483755,4430.23717984188,4589.32849203452,4706.98056823816,4715.30359842555,4939.90215021789,4909.33681705683,5022.20374387205,5359.45724615639,5579.85624282158,5893.32172683036,6055.04172761485,5976.1596805651,5849.13587933672,6104.27253521751,6063.0956178776,5971.38938386723,5355.68934196443,5815.09477390949,6107.49495006543,6165.40977555695,5993.74697758454
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Emerging,0,116538258,7.853380872645033,8.02362217321319,8.076011282035749,8.179939755339994,7.853380872645033,4.256032514203876,1.0477821764511959,2.078569466084922,2.4655613176903217,2.3724628087819006,2574.42341789647,2635.70305226634,2761.62410768311,2902.06559803259,3052.2129784594,3135.09661305712,3233.84521249306,3222.37650111397,3220.99194201188,3216.37839024454,3235.66246235519,3306.98159414141,3381.22246307712,3452.90961245976,3568.63966286365,3701.2446344954,3770.86947868544,3837.31992325256,4029.78295458204,4111.3118479018,4137.6092923313
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,Emerging,0,6338193,8.033086190447184,8.137527187971052,8.206829270823723,8.305524283156728,8.033086190447184,2.611024938096714,1.3860416570534062,1.973900246660099,2.0529714146803135,1.978081887951813,3081.23629665234,3163.36118376833,3302.34817354347,3359.1623024135,3420.44927357443,3337.81150878211,3398.49346060363,3515.19664634846,3600.31912505518,3665.90044167854,3713.94992016222,3790.34089108162,3875.84691357954,3954.84014277572,4046.16291720583,4143.11437097867,3808.53195436409,4247.54750394978,4355.96037108555,4481.19664108356,4576.55846613444
GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,Emerging,0,1892516,9.127893724419232,9.476395532469718,9.280952185741047,8.791622897536392,9.127893724419232,8.712545201262158,-3.908866934573428,-9.7865857640931,-4.934526506597651,-3.161712086393494,9208.60566707162,10212.4545051498,10521.9996774827,11594.9172068456,13048.0703050168,12627.862381545,10984.3243932426,11203.9073679091,11650.7196270884,10731.6455729191,10363.4872473549,9068.91003238645,7971.83401904573,7259.10936454803,6578.90039765711,6018.12066321865,5575.26241511492,5487.92479201992,5524.24312418579,4992.26076814571,4892.95310498567
EST,Estonia,Europe & Central Asia,High income,Developed,1,1372341,9.499161429013615,9.722504965252952,9.729701425205867,9.899195630013553,9.499161429013615,5.583588405983391,0.14392919905830476,3.389884096153723,0.13652163618206145,2.0411274958543038,13348.5284463324,14703.6179707772,16234.5152041417,17543.4661785723,16688.997772178,14274.8511086787,14657.939813612,15820.922342204,16460.6843479001,16809.5326683781,17413.6867560212,17722.1557669523,18264.9873304279,19270.8141210511,19914.3454922878,20579.8756732376,19946.945696898,21570.6658455268,21023.2994937246,20126.3730486957,20078.1397620993
SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,Emerging,0,1242822,7.832864382858646,7.989788675363347,8.11136396881017,8.179071593535255,7.832864382858646,3.9231073126175366,2.431505868936451,1.3541524945016936,1.3500016446657508,2.1360365467827696,2522.14342097167,2658.75180508187,2823.48728215402,2928.46845823015,2950.67334362132,2973.83456912379,3069.52175725884,3108.70225253092,3218.50138205493,3332.11983927912,3381.79292071291,3419.82276559528,3500.17688847942,3596.23605400492,3565.54285067501,3759.67106964666,3609.3669136859,3719.03838239806,3695.64957179548,3790.16576788091,3866.37127926695
ETH,Ethiopia,Sub-Saharan Africa ,Low income,Emerging,0,132059767,5.5907015419850365,5.898916621193537,6.250601806946336,6.55957106098399,5.5907015419850365,7.705376980212514,7.033703715055978,6.179385080753073,3.7378892951299174,5.965714383533742,267.923513391712,290.833381425059,313.013896721503,338.799064654308,364.642208155735,385.632419711374,421.898622378633,455.909628648555,481.639999909808,518.324662208106,556.362532243867,597.912113218663,636.835680951429,678.98541915757,705.96881207336,744.702789740042,768.705424484873,790.657019602458,811.177729337321,842.446604881663,883.458588614999
