Country Name,Country Code,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Pre_Crisis (2004-2008),Recuperation (2009-2013),Stability (2014-2018),Recent (2019-2024),Group
India,IND,6.09996522450102,6.17702892486365,6.38367720854581,6.05160013740698,1.61413451702882,6.31340985793889,6.93079780415253,3.76074153145865,4.01726735836323,4.97769997302639,6.06398074162718,6.71566734640226,6.97394690929247,5.561185034605,5.29211971914722,2.79675759965889,-6.69047102833747,8.79093447676263,6.76238601727897,8.23053143349361,5.53997317201281,5.2652812024692555,5.199983304987938,6.121379950214826,4.238351945144907,Emerging
Kazakhstan,KAZ,8.88930817801581,8.88963565884097,9.76786673957737,7.871783713981,2.23526924918258,0.0228479849101006,5.91730119035698,5.95764573473487,3.34601033412712,4.48819679131283,2.6806378826727,-0.299093532608879,-0.438395201172128,2.49076945691363,2.5560669084423,2.99405538115775,-3.86406094514987,2.91864170117744,1.70100297910589,3.57238732767919,3.46424927708175,7.530772707919546,3.9464004070883805,1.3979971028495246,1.7977126201753582,Emerging
Kenya,KEN,1.89113513278383,2.70244103195117,3.27715457506901,3.66978666216018,-2.7588645638462,0.232598394599862,4.96811299885232,2.26952218964762,1.87670753904403,1.26331129067221,2.59218353342239,2.65589352795405,1.93794795580835,1.60475183361922,3.52404781491717,3.07004769448449,-2.2103217118529,5.5651365159048,2.86281276489714,3.48335845460592,2.47085518100283,1.7563305676235976,2.1220504825632083,2.462964933144236,2.540314816507047,Emerging
Morocco,MAR,3.20713471239438,1.78494971981462,6.31205425044466,2.03302704420354,4.24978033517071,2.34392549842086,2.07976488720576,4.06561020586629,1.66384638357194,2.7578648778037,1.43852495314533,3.10634719191513,-0.693616602037565,3.78371209116371,1.91410663270995,1.81642055572905,-8.13866950405836,7.0606299574828,0.496491363740688,2.33822924451532,2.22355411739446,3.5173892124055826,2.58220237057371,1.9098148533793107,0.9661092891339932,Emerging
Mexico,MEX,2.16106231298699,0.745413240991311,3.39577676474912,0.650788705758472,-0.519889915451088,-7.65517174021555,3.47084286921813,1.99026328307114,2.1573182998269,-0.447810747405228,1.27091420111299,1.60971012855097,0.790955211695035,0.923425367204686,1.01136619999065,-1.33462176886584,-9.10287153026798,5.34306679081725,2.93285765177889,2.39838816655337,0.584780121162638,1.286630221806961,-0.09691160710092178,1.1212742217108662,0.13693323852972136,Emerging
Mozambique,MOZ,5.76229495896818,3.88124108732595,7.35938789849386,5.11813481404295,4.27502296305138,3.21964861492762,3.86194568743883,4.19033881987379,4.93805479095479,3.53500457192386,4.62514159794316,4.32231286612486,1.67319789859388,-0.38371430909207,0.445674338631605,-0.646283515954551,-4.10527399484737,-0.606316436997986,1.33335997379926,2.36823636294847,-1.07923606202215,5.279216344376464,3.9489984970237777,2.1365224784402868,-0.455918945512388,Emerging
Malaysia,MYS,4.34321310786574,2.97037127170485,3.25940653936949,4.01330440274728,2.65806478779189,-3.45602642616269,5.43424070379723,3.46597439015295,3.69276569143121,2.91923259894287,4.20447757863825,3.28578556272301,2.62004557566016,3.96186564548185,3.07401779071937,2.75950122381441,-6.7093351308522,2.13146199778431,7.56568334141943,2.28543525044522,3.83894214193316,3.4488720218958497,2.411237391632314,3.429238430644528,1.9786148040907217,Emerging
Nigeria,NGA,6.26527336879519,3.53183710668013,3.1709281033699,3.67720698171627,3.83258898509777,5.06718321393261,5.02853779310237,2.39734841623149,1.37822146587277,3.81449207685272,3.53757268118497,0.0819795778254502,-4.01892534268519,-1.61585537268624,-0.406836852099204,-0.0100047593981571,-3.86420100251684,1.49716084785834,1.11326739395624,0.724295703712912,1.29437207004486,4.095566909131852,3.5371565931983917,-0.4844130616920427,0.1258150422762258,Emerging
Pakistan,PAK,5.20245589475688,4.7286345998931,3.55533116774782,1.72148373910261,-0.577212099008804,0.87615081009595,-0.97547471765489,0.408754534144464,1.08227196914481,2.68232501000951,2.56600413102157,2.76648640710329,5.19506859858923,2.96623678403046,4.44201942237108,0.778096107046181,-3.03889328268374,4.52304565172781,2.96250287218002,-1.57609898748677,1.68805746216091,2.926138660498321,0.8148055211479688,3.5871630686231257,0.8894516371574018,Emerging
Peru,PER,3.93432882456604,5.34332345958555,6.68113849738523,7.73406209571857,8.4109066563893,0.473893281807491,7.6277436246787,5.53595626254707,5.25513020005759,4.90271487934022,1.36938882425959,2.09361990664132,2.57623039728159,1.01943141648242,2.1018453903506,0.502286291227506,-11.989123385761,12.2777396432111,1.82762015025182,-1.49255980889144,2.18017278753871,6.420751906728938,4.759087649686213,1.832103187003104,0.5510226129294495,Emerging
Philippines,PHL,4.51829535753411,3.00922096669444,3.55972238279863,4.68750495300476,2.51657128580275,-0.362955289837316,5.15869430276467,1.83760514144211,4.8407653397621,4.76266633818079,4.61514068278228,4.7872505574235,5.7212148588973,5.56223020665776,5.03429067114457,4.83577546655691,-10.5488615065624,4.76163916254069,6.76595410569132,4.66769736279124,4.82301240715314,3.658262989166938,3.2473551664624707,5.144025395381083,2.55086949969515,Emerging
Poland,POL,5.15230495657681,3.30621477152089,6.26942932351373,6.81843988104569,4.36953645222033,2.54561682473884,3.46400853867873,5.19888222323388,1.51202436704637,0.745031977271424,3.99831832124629,4.50138467634895,3.07547528252388,5.13933542172569,6.24607110540019,4.60600727341085,-0.861202002378917,8.47171799983406,5.7122759744731,0.616853101336787,3.29686599516224,5.18318507697549,2.693112786193849,4.592116961448999,3.640419723639687,Emerging
Romania,ROU,11.0591132161949,5.3165061122384,8.67067585292331,8.82964823723904,11.1442089014979,-4.72628859385392,-3.33335291355054,5.01083371448033,2.35828066727251,0.651822267051088,4.50672544401942,3.64306941096366,3.45169541464914,8.82266657090874,6.74621833375173,4.47219165400254,-3.14239791281243,6.33606362005621,4.36677630016675,2.34529368789489,0.761555154364842,9.00403046401871,-0.007740971720106593,5.434075034858538,2.5232470839454666,Emerging
Saudi Arabia,SAU,3.75594009248144,1.35662290420511,-1.01590810452811,-1.94086075361376,2.04298819113291,-4.86501611210622,6.08720360847519,6.79987643160875,1.40883378518255,-2.47714591214456,1.50656609785891,-0.634810334471936,-2.03436894248409,1.10644166684173,5.89707730206987,2.09951105043169,-8.34344976348105,9.17745692710805,7.15912905732745,-4.01429387790023,-2.79946430651094,0.8397564659355179,1.3907503602031417,1.1681811579628967,0.5464815144958285,Emerging
Thailand,THA,5.34116205951062,3.29537578511341,4.10011779691514,4.5949892120282,0.947280170156503,-1.42135866699509,6.79479928649167,0.215045559628464,6.58038336266074,2.08615316028128,0.45053655380589,2.65971785318402,2.96944155296718,3.73797800283087,3.90762624173355,1.90583495758329,-6.20637326420599,1.43062175645008,2.56894316437668,2.06455231923211,2.57520762987329,3.655785004744774,2.8510045404134132,2.745060040904302,0.72313109388491,Emerging
Turkiye,TUR,8.57798751503505,7.83376891389118,5.85508876576858,4.87467469551008,-0.452853692268519,-6.12785740051382,6.79208232586733,9.57986395820123,3.46121242479198,7.10131954327058,3.53349204037028,4.6785959933809,1.94225845985372,6.11695888825578,1.62817585290497,-0.612629741080809,0.876219397794188,10.4294060712136,4.49945877235265,4.6848743835486,2.95152365231897,5.3377332395872745,4.16132417032346,3.5798962469531297,3.8048087560245327,Emerging
Viet Nam,VNM,6.49878740751187,6.55339711441117,5.57239749946528,5.25231213341748,3.74838603993047,3.83237459567542,5.21227683604808,5.1944977799937,4.27630507146044,4.31498880369921,5.13784099364456,5.66896478541561,5.35427097241221,5.61787865063133,6.28095828201967,6.32464886581907,1.91581434772165,1.66651604176819,7.7256990880817,4.36194957647844,6.4172854315141,5.525056038947254,4.566088617375369,5.611982736824676,4.735318891897191,Emerging
Australia,AUS,3.1158569222052,1.90609317064833,1.37802725495408,1.89663870701868,1.53115006701066,-0.185790579384147,0.642043486475501,0.993946506952952,2.11825529215481,0.851364693358519,1.07636325622693,0.729964314626955,1.16681538734224,0.609016553617764,1.35086613147908,0.673067165560809,-1.34397743292375,1.96739983729857,2.92410064137691,0.964385754176206,-0.627097846487104,1.9655532243673899,0.883963879911527,0.986605128658594,0.7596463531669402,Developed
Austria,AUT,1.93089688878541,1.62565909591297,2.75962370061296,3.43938549159965,1.13621131218787,-3.83849307623562,1.56453337880819,2.5811033185299,0.170488694211613,-0.836906795346636,-0.0285805465757676,0.174259722821304,1.01887723192984,1.56430689663536,1.98626296400239,1.30350317565873,-6.70639361073974,4.33975839929197,4.27593327942937,-1.93014566427215,-1.67659441879363,2.1783552978197718,-0.07185489600651064,0.9430252537626252,-0.065656473237575,Developed
Belgium,BEL,3.1239312841995,1.76045646457337,1.87817418916214,2.91838151983706,-0.343476136908251,-2.69253471722568,1.77618341639121,0.613616927857308,-0.403775116080638,-0.166173060728624,1.31477462306464,0.887876358046185,0.682454832714654,1.08431151262542,1.41528937457539,1.89071932044187,-5.20244011003201,5.77134564278701,3.42016830765408,0.281207552235884,0.258325283022586,1.8674934641727639,-0.17453650995728479,1.076941340205258,1.0698876660182366,Developed
Canada,CAN,2.13581560192544,2.23757661617552,1.60290147691838,1.06414487775739,-0.0933427924909864,-4.02008809742583,1.95144744690714,2.13607717133128,0.658841956783917,1.2535901034471,1.84840952337521,-0.11236916498423,-0.0982963624127819,1.8094644720755,1.28092659672814,0.429657601305934,-6.06240642306676,5.36528781293082,2.32641594463436,-1.37792078609685,-1.43527963580455,1.3894191560571487,0.39597371620872124,0.9456270129563675,-0.12570758101617438,Developed
Switzerland,CHE,1.99813197598502,2.09358672785885,3.42255062788115,2.99182197798172,1.50995075456851,-3.51055875649962,2.17363798688378,0.687339980952387,0.110596623356798,0.628360626093993,1.10869373261926,0.494129645915152,0.960131696221239,0.421326259922779,2.10552471989985,0.423089633793808,-2.85415823647342,4.75464519304134,2.1924092887961,-0.574124109707469,-0.334913230639557,2.40320841285505,0.017875292157467592,1.017961210915656,0.6011580898018003,Developed
Cyprus,CYP,3.63073785684536,3.35375226035941,2.98125084368819,2.88426389868701,1.07674041142521,-4.61048255739776,-0.357614019094044,-2.1129375771815,-4.90738549673117,-6.3700803764291,-0.688973313277089,4.00942011939007,6.0858784501995,4.7717216127005,4.98319342721467,4.44895560339916,-4.31145324565664,10.3551664171385,5.75460616309562,1.16775601770928,2.03404829461419,2.7853490542010357,-3.671700005366715,3.83224805924553,3.241513208383352,Developed
Czechia,CZE,4.70446820099657,6.22798628216121,6.33483268224242,4.87504670244317,1.76470872925512,-5.33917399896316,2.41582948883936,1.56218619113156,-0.909418387644408,-0.0749629946207335,2.13762755318902,4.75262406436026,2.3840542545404,4.8945501951199,2.48698770067625,3.15874802851988,-5.53491969820153,5.93106968937249,1.24409473190281,-1.82088403792349,0.951989479641853,4.781408519419697,-0.4691079402514763,3.331168753577166,0.6550163655520022,Developed
Germany,DEU,1.18433271320626,0.942994666745605,3.9729489119966,3.02778238969645,1.10245965834785,-5.30552819048091,4.30644105826545,5.69928311500732,0.285850077448487,0.112643840643003,1.74446394150078,0.776507671684243,1.47229261688244,2.33286596055396,0.813017363439201,0.76040219541116,-4.17345323463887,3.62612870918142,0.641609114499019,-0.38998869126668,0.228526174174277,2.046103667998553,1.01973798017667,1.4278295108121246,0.1155373778933876,Developed
Spain,ESP,1.35058688382759,1.81657732789419,2.29951501349761,1.63463980710374,-0.827648476802253,-4.61672962915983,-0.365660089983677,-0.992358604711711,-2.92815897770406,-1.07017018206768,1.83396646193863,4.14701193619516,2.83577124069477,2.64617061107108,1.93406292039191,1.23303741249605,-11.3931290455953,6.49336738803039,5.41877389170267,1.48256102810085,2.17965408491752,1.2547341111041757,-1.9946154967253917,2.6793966340583095,0.9023774599420298,Developed
Estonia,EST,7.44108988454812,10.1516023275001,10.4117043601584,8.06276601408268,-4.87057915292706,-14.4654981470721,2.68366165094633,7.93414724975237,4.04377186018716,2.1192820000981,3.59411590769302,1.77141701957223,3.06301090349199,5.50685731354206,3.33940936378892,3.3419636171697,-3.07548007766944,7.04092648533006,-1.26803111695693,-4.54080066576324,-0.384590772471043,6.239316686672447,0.46307292278237205,3.4549621016176437,0.1856645782731845,Developed
Finland,FIN,3.70383750334673,2.42615653951086,3.62113497225309,4.86572137220107,0.316320525705208,-8.51460466433139,2.69737665062684,1.91685338301681,-1.99029082999297,-1.43490157636175,-0.888801631577977,0.136127693741741,2.27754373131673,3.06123169296772,1.05884315705418,1.23812097519217,-2.63099855258851,2.46373050011893,0.489394588644501,-1.44013824514437,-1.09831236418158,2.9866341826033915,-1.4651134074084922,1.1289889287004788,-0.16303384965980985,Developed
France,FRA,2.11736543407739,1.1253537135494,2.00131130247657,1.89856745333175,-0.178410661195599,-3.32212444604225,1.49872466177408,1.94433505424516,-0.299598729272304,0.26214454973659,0.519383764691739,0.708030590350688,0.594243752389232,1.78779549384231,1.28216603702126,1.68870844116209,-7.74056751254994,6.50155219757207,2.23598928910201,0.607649202523703,0.827702874030308,1.392837448447902,0.01669621808825522,0.9783239276590457,0.6868390819733735,Developed
United Kingdom,GBR,1.87663236831716,2.02970275919225,1.63090512948116,1.82887791128532,-1.0307904601615,-5.33927352919615,1.43505257035225,0.351039954761518,0.788536354838072,1.12060990188769,2.42650639164816,1.48787871622346,1.11543382483343,2.09782790191247,0.911082995353411,1.10286255995673,-10.4487894118636,8.18692919398063,3.87760016588989,-0.904567615373168,0.0287022723394443,1.267065541622878,-0.32880694947132405,1.6077459659941862,0.30712286082165424,Developed
Ireland,IRL,4.8534565665868,3.46094156561428,2.1951906567204,2.30922959812385,-6.41164491316839,-6.05481058409336,1.1304243741418,1.20647678481257,-0.820120764218643,1.65549121120168,8.53969999010454,23.4436904754352,-0.0688065317401794,8.57416017455186,5.99470495414671,3.38500422872676,5.81217041868747,14.6441903397342,6.48890643608225,-7.21671218552092,-0.145596404536903,1.2814346947753879,-0.5765077956311908,9.296689812499627,3.8279938055288096,Developed
Iceland,ISL,6.86010563223773,4.45782893904018,3.85034862928318,5.74528129524062,0.326400094248385,-7.97836236521734,-2.69284771499748,1.53514719188668,0.52730442195903,3.56817575184965,0.562209405812425,3.35414535268951,4.8382992323144,1.77941009595133,2.1173732467003,-0.354233389637315,-8.43869798495854,3.32561234587403,6.27363193926685,2.59913042700876,-2.28069599844508,4.247992918010018,-1.008116542903892,2.5302874666935926,0.1874578898514506,Developed
Israel,ISR,2.81436914832607,2.56366494259233,3.75119939110648,4.45161075798397,1.40446742128471,-1.15337011091322,3.62399103334153,3.58663560932411,0.573190077448643,2.16142471851542,1.80280307810176,0.231915657737829,2.4319477135746,2.34341452190721,2.01931484013397,1.74945844686911,-3.73449084409626,7.56395048301559,4.19414564339442,-1.18723021329285,-0.396212603094554,2.997062332258712,1.7583742655432968,1.7658791622910741,1.3649368187992428,Developed
Italy,ITA,0.721242547682493,0.176020373979568,1.3930148978998,0.846872548383672,-1.7836019705945,-5.85255775999181,1.0811087798198,0.347491108002188,-3.38984189684089,-2.01397031609169,-0.0164634913490715,1.03826511770654,1.42884453159633,1.79499729937032,0.581227670101029,1.13464411867925,-8.42323993924451,9.49416108466208,5.0334454866795,0.749844869236014,0.738517574554052,0.2707096794702065,-1.9655540170204802,0.9653742254850295,1.4545621990943978,Developed
Japan,JPN,2.15172332915763,1.79433980048837,1.3081271829718,1.36742232597771,-1.27210994875956,-5.68145234041657,4.07922304856318,0.209251802844406,1.53678665868971,2.15237106568597,0.429381122519686,1.66846511717627,0.805362824501671,1.75861180168305,0.771168471505248,-0.262170828573062,-3.88641911578898,3.17001738751661,1.39102754851621,1.97080161121153,0.520666034926037,1.06990053796719,0.4592360470733393,1.086597867477185,0.4839871063013908,Developed
"Korea, Rep.",KOR,4.78128615324052,4.08764514661904,4.71292765493601,5.26636114571932,2.23375225977168,0.275268980329585,6.27401988865388,2.89141199434026,1.86559949596563,2.69615096128955,2.55621950883497,2.26842940068582,2.5391447288435,2.87019696151147,2.46224621613314,1.8889146004307,-0.846212237799236,4.43912129317819,2.80523762871836,1.2782352431086,,4.216394472057314,2.800490264115781,2.5392473632017802,1.913059305527323,Developed
Luxembourg,LUX,2.76088619019987,0.926765993724189,4.33910866629117,6.44203099589529,-2.066473342352,-5.01426307607777,1.88354824324517,-1.17679800508684,-0.762183314011807,0.814651722760445,0.232565199204004,-0.11547655084216,2.73979148676671,-1.11611347517193,-0.329840314332458,0.752174049392224,-2.15417448261604,5.31843087794495,-3.06966026928997,-2.67952165321795,-0.6510087154806,2.480463700751704,-0.8510088858341606,0.2821852691248332,-0.4139600322112311,Developed
Netherlands,NLD,1.66244352424715,1.79582591930534,3.37121339494911,3.6595790579472,1.72005565007052,-4.15945322331045,0.800960653466348,1.29975033814375,-1.34363605737404,-0.324530183160419,1.24763624808071,1.66898777013176,1.88065314524779,2.17569091526914,1.66335743670078,1.63214291771632,-4.40052537279003,5.72193522957718,4.0109788096194,-0.911427720896455,0.322423406666644,2.441823509303864,-0.7453816944469621,1.727265103086036,1.0625878783155096,Developed
Norway,NOR,3.40174616090181,1.98813847350503,1.63957006794733,1.85464333724661,-0.762647949902117,-3.16925631537788,-0.460631240331892,-0.197405946610559,1.37764088326504,-0.197883206152966,0.903762655946366,0.848799114123295,0.277407788765373,1.63950712591077,0.165560788690883,0.44339856309783,-1.85769609648001,3.35449506555356,2.32282354360895,-1.06042752022127,1.13523699356158,1.6242900179397328,-0.5295071650416514,0.7670074946873373,0.7229717581867732,Developed
New Zealand,NZL,2.55242862499898,2.19286668317011,1.53451584031141,2.09997633054701,-1.85355347358967,-1.03184078096996,0.336940895877831,1.31801414005311,1.80664874629129,1.80431778832353,2.11605987877432,1.60054496622324,1.47418017961533,1.24183177643995,1.6336762235868,0.702321766663232,-2.48120776093185,4.10387218047867,3.37907841960697,-1.07826006371988,-1.87567582380545,1.3052468010875677,0.8468161579151602,1.6132586049279283,0.45835478638194865,Developed
Portugal,PRT,1.54561994095567,0.595038068545065,1.44193755602673,2.3055518329586,0.174699973611126,-3.21438880847825,1.69092746716328,-1.56885654347818,-3.66111450124147,-0.439198382867829,1.28604643991268,2.01139553958589,2.3264306259853,3.56700174549727,3.11123559095969,2.7213025475328,-8.301071215984,4.89913206040184,6.24247071394031,1.21779531908459,0.752522027529096,1.2125694744194384,-1.4385261537804899,2.460421988388166,1.2553585754174392,Developed
Singapore,SGP,8.5722052915981,4.87209326850753,5.64834329383781,4.57298627096552,-3.41549269446281,-2.84677194924208,12.5085215498552,4.02338164865897,1.90446223662212,3.13397914899265,2.59472315486744,1.76232468638902,2.41021443466256,4.38437834929044,2.96719699276471,0.15539750940367,-3.51423380533573,14.4308159309526,0.719821622511958,-3.00715571486563,2.32663656705263,4.05002708608923,3.744714526977372,2.823767523594834,1.8518803516199165,Developed
Slovak Republic,SVK,5.41095986972041,6.47448748514556,8.92067971952331,10.78629912015,5.27306126349816,-5.6311751026805,6.69110844613654,2.43026958601608,1.39646371759601,0.595167879643,2.608326498525,5.07697290945579,1.81646959957402,2.71521709643727,3.91808506492153,2.13758470717096,-2.66902849173539,5.92429352911894,0.723874225291368,2.26250903774246,2.14960173652258,7.373097491607487,1.096366905342226,3.2270142337827217,1.754805790685153,Developed
Slovenia,SVN,4.47906492828298,3.6743988121375,5.57134966652504,6.54177241190229,3.20889412209657,-8.42208868943828,0.672167911403392,0.446560894988352,-3.11922481726151,-0.958293257973466,2.66181374029557,2.31634491842804,2.95902414777296,5.10589384792048,4.00130649890984,2.78704541391961,-4.72524968037921,8.09863524522004,2.50488548462423,1.70880422530915,1.31089374533522,4.695095988188877,-2.2761755916563025,3.408876630665378,1.9475024056715065,Developed
Sweden,SWE,3.77059805586535,2.38288400388018,4.08886586834878,2.46227556573524,-1.69196627962823,-5.0677602986202,4.853016846231,2.38780216832662,-1.14844474316958,0.284348039029453,1.28578393801952,3.31186786503675,1.07180853741224,0.462320334605963,0.726062663192167,1.51533066980507,-2.71099580072043,5.30316369991182,0.771118404155686,-0.585225855943577,0.657843244084106,2.2025314428402636,0.26179240235945855,1.371568667653328,0.8252057268821126,Developed
United States,USA,2.89111091450374,2.53411070471215,1.79819874621896,1.03834382253567,-0.828888121169271,-3.42683194053784,1.82992369865936,0.762796403185064,1.47570596859667,1.34816252728235,1.71094543865911,2.12741138238411,1.02266588951608,1.75014095244312,2.36444249959189,2.05676589936279,-2.56180738365786,5.8883410395074,1.92386172915427,2.03559987696194,1.79735044324696,1.48657521336025,0.39795133143712086,1.7951212325188621,1.85668526742925,Developed
